response_code,reponse_hour,count,response_time
405,17:42:48,401,77.42431640625
405,17:42:48,404,96.485107421875
405,17:42:48,404,93.501953125
405,17:42:48,406,92.018798828125
405,17:42:48,409,89.319091796875
405,17:42:48,411,54.14013671875
405,17:42:48,416,57.023193359375
405,17:42:48,416,50.522216796875
405,17:42:48,416,66.831787109375
405,17:42:48,417,44.44287109375
405,17:42:48,421,50.940185546875
405,17:42:48,427,39.0390625
405,17:42:48,427,44.322021484375
405,17:42:48,427,46.330810546875
405,17:42:48,427,43.644775390625
405,17:42:48,432,27.093017578125
405,17:42:48,433,34.19970703125
405,17:42:48,434,32.7939453125
405,17:42:48,437,38.010986328125
405,17:42:48,437,40.452880859375
405,17:42:48,441,41.788330078125
405,17:42:48,443,34.082763671875
405,17:42:48,444,38.927978515625
405,17:42:48,446,48.3369140625
405,17:42:48,449,52.7158203125
405,17:42:48,451,31.201171875
405,17:42:49,454,98.052978515625
405,17:42:48,454,37.4541015625
405,17:42:49,456,108.85595703125
405,17:42:49,461,47.30615234375
405,17:42:49,461,31.5419921875
405,17:42:49,463,60.80615234375
405,17:42:49,464,86.506103515625
405,17:42:49,466,86.725830078125
405,17:42:49,468,67.921142578125
405,17:42:49,470,96.703369140625
405,17:42:49,473,47.269775390625
405,17:42:49,474,39.29931640625
405,17:42:49,476,40.54931640625
405,17:42:49,478,52.802978515625
405,17:42:49,480,40.862060546875
405,17:42:49,483,37.22705078125
405,17:42:49,485,43.97802734375
405,17:42:49,486,57.875
405,17:42:49,487,55.010986328125
405,17:42:49,490,39.97314453125
405,17:42:49,493,34.600830078125
405,17:42:49,494,62.22509765625
405,17:42:49,498,59.18603515625
405,17:42:49,498,54.427001953125
405,17:42:49,500,38.982177734375
405,17:42:49,503,41.236083984375
405,17:42:49,505,55.4580078125
405,17:42:49,506,46.734130859375
405,17:42:49,508,60.40673828125
405,17:42:49,510,45.81787109375
405,17:42:49,513,33.636962890625
405,17:42:49,515,68.37890625
405,17:42:49,517,73.7431640625
405,17:42:49,518,73.760986328125
405,17:42:49,520,54.831298828125
405,17:42:49,523,44.300048828125
405,17:42:49,525,105.82568359375
405,17:42:49,528,105.940185546875
405,17:42:49,528,100.10009765625
405,17:42:49,530,45.14794921875
405,17:42:49,533,55.758056640625
405,17:42:49,535,50.322998046875
405,17:42:50,538,87.086181640625
405,17:42:50,538,88.786865234375
405,17:42:50,540,85.867919921875
405,17:42:50,543,60.85595703125
405,17:42:50,545,66.56201171875
405,17:42:50,546,46.48095703125
405,17:42:50,548,47.559814453125
405,17:42:50,550,34.31591796875
405,17:42:50,553,39.63916015625
405,17:42:50,555,42.19921875
405,17:42:50,556,36.27197265625
405,17:42:50,558,34.756103515625
405,17:42:50,560,31.727294921875
405,17:42:50,563,44.583984375
405,17:42:50,566,35.208740234375
405,17:42:50,566,45.751708984375
405,17:42:50,568,28.8603515625
405,17:42:50,571,31.481201171875
405,17:42:50,573,29.761962890625
405,17:42:50,574,32.382080078125
405,17:42:50,576,41.400634765625
405,17:42:50,578,37.27880859375
405,17:42:50,581,33.470947265625
405,17:42:50,583,32.383056640625
405,17:42:50,584,35.7431640625
405,17:42:50,586,41.9541015625
405,17:42:50,588,48.375732421875
405,17:42:50,591,104.171875
405,17:42:50,593,100.84521484375
405,17:42:50,594,41.580078125
405,17:42:50,596,40.458984375
405,17:42:50,598,37.735107421875
405,17:42:50,601,58.553955078125
405,17:42:50,603,55.14306640625
405,17:42:50,604,47.0751953125
405,17:42:50,605,38.158935546875
405,17:42:50,608,40.0712890625
405,17:42:50,611,31.9169921875
405,17:42:50,614,53.257080078125
405,17:42:50,614,59.13232421875
405,17:42:50,616,64.428955078125
405,17:42:50,619,48.27587890625
405,17:42:50,620,34.8740234375
405,17:42:50,624,40.631103515625
405,17:42:50,624,39.154052734375
405,17:42:50,626,31.802978515625
405,17:42:50,629,27.46142578125
405,17:42:50,631,22.59716796875
405,17:42:50,634,30.1787109375
405,17:42:50,634,34.9462890625
405,17:42:50,635,25.745849609375
405,17:42:50,637,31.39794921875
405,17:42:50,641,34.22998046875
405,17:42:50,643,34.639892578125
405,17:42:50,645,34.67578125
405,17:42:50,647,33.98681640625
405,17:42:50,647,21.122314453125
405,17:42:50,650,25.991943359375
405,17:42:50,653,25.5400390625
405,17:42:50,655,25.59765625
405,17:42:51,657,28.2861328125
405,17:42:51,657,27.140869140625
405,17:42:51,659,21.613037109375
405,17:42:51,664,28.76318359375
405,17:42:51,665,26.215087890625
405,17:42:51,667,29.175048828125
405,17:42:51,667,26.111083984375
405,17:42:51,669,21.8779296875
405,17:42:51,674,25.956298828125
405,17:42:51,675,23.789794921875
405,17:42:51,677,27.911865234375
405,17:42:51,677,28.8232421875
405,17:42:51,679,22.806884765625
405,17:42:51,683,24.9599609375
405,17:42:51,685,24.575927734375
405,17:42:51,686,31.241943359375
405,17:42:51,688,43.328125
405,17:42:51,690,40.5419921875
405,17:42:51,693,26.0283203125
405,17:42:51,695,21.849853515625
405,17:42:51,696,20.9521484375
405,17:42:51,697,24.282958984375
405,17:42:51,700,27.622314453125
405,17:42:51,703,28.681884765625
405,17:42:51,704,33.578857421875
405,17:42:51,706,31.43603515625
405,17:42:51,708,28.03125
405,17:42:51,710,25.1318359375
405,17:42:51,712,21.8251953125
405,17:42:51,715,25.4140625
405,17:42:51,718,28.9990234375
405,17:42:51,718,23.2041015625
405,17:42:51,720,25.072998046875
405,17:42:51,723,29.614013671875
405,17:42:51,725,23.052001953125
405,17:42:51,728,22.9580078125
405,17:42:51,728,23.84521484375
405,17:42:51,730,28.273681640625
405,17:42:51,732,25.47412109375
405,17:42:51,735,19.86083984375
405,17:42:51,737,22.30908203125
405,17:42:51,738,27.11767578125
405,17:42:51,740,26.593017578125
405,17:42:51,742,28.426025390625
405,17:42:51,745,29.02197265625
405,17:42:51,747,26.942138671875
405,17:42:51,750,26.650146484375
405,17:42:51,750,25.6708984375
405,17:42:51,752,28.80712890625
405,17:42:51,755,30.512939453125
405,17:42:51,757,39.64111328125
405,17:42:51,760,38.583984375
405,17:42:51,760,39.941162109375
405,17:42:51,762,57.401611328125
405,17:42:51,765,60.898193359375
405,17:42:51,767,32.820068359375
405,17:42:51,770,33.386962890625
405,17:42:51,770,30.713134765625
405,17:42:51,772,27.416015625
405,17:42:51,775,26.759765625
405,17:42:51,777,25.994140625
405,17:42:51,778,31.52587890625
405,17:42:51,780,28.12109375
405,17:42:51,782,24.452880859375
405,17:42:51,786,29.26708984375
405,17:42:51,787,24.7900390625
405,17:42:51,788,27.97265625
405,17:42:51,790,31.430908203125
405,17:42:51,791,22.52490234375
405,17:42:51,794,19.7861328125
405,17:42:51,798,23.693115234375
405,17:42:51,798,26.781005859375
405,17:42:51,801,23.94482421875
405,17:42:51,801,23.78125
405,17:42:51,804,26.255859375
405,17:42:51,809,26.470947265625
405,17:42:51,809,25.34521484375
405,17:42:51,811,25.037841796875
405,17:42:51,811,23.081787109375
405,17:42:51,813,30.815673828125
405,17:42:51,817,24.008056640625
405,17:42:51,819,30.982177734375
405,17:42:51,821,33.844970703125
405,17:42:51,821,34.3759765625
405,17:42:51,824,28.783203125
405,17:42:51,827,35.951904296875
405,17:42:51,829,33.512451171875
405,17:42:52,832,38.293701171875
405,17:42:52,832,37.774169921875
405,17:42:52,834,34.6689453125
405,17:42:52,837,38.171630859375
405,17:42:52,839,35.920166015625
405,17:42:52,840,23.3779296875
405,17:42:52,842,31.59228515625
405,17:42:52,844,30.460205078125
405,17:42:52,846,35.152099609375
405,17:42:52,849,25.43798828125
405,17:42:52,850,20.0263671875
405,17:42:52,853,41.2890625
405,17:42:52,855,38.29296875
405,17:42:52,856,23.2822265625
405,17:42:52,858,29.372314453125
405,17:42:52,861,29.600830078125
405,17:42:52,863,22.949951171875
405,17:42:52,866,30.144775390625
405,17:42:52,866,27.059326171875
405,17:42:52,868,39.75390625
405,17:42:52,870,41.2431640625
405,17:42:52,873,26.643798828125
405,17:42:52,875,22.22802734375
405,17:42:52,876,26.19921875
405,17:42:52,877,25.4150390625
405,17:42:52,879,26.81494140625
405,17:42:52,883,33.76806640625
405,17:42:52,886,31.6611328125
405,17:42:52,886,27.255126953125
405,17:42:52,888,26.476318359375
405,17:42:52,889,25.81787109375
405,17:42:52,893,27.0400390625
405,17:42:52,896,28.003662109375
405,17:42:52,896,27.85498046875
405,17:42:52,898,29.448974609375
405,17:42:52,899,35.03515625
405,17:42:52,903,32.43408203125
405,17:42:52,905,14.56591796875
405,17:42:52,906,22.617919921875
405,17:42:52,908,25.466796875
405,17:42:52,911,26.886962890625
405,17:42:52,912,16.739013671875
405,17:42:52,914,22.92822265625
405,17:42:52,916,17.591796875
405,17:42:52,919,32.1298828125
405,17:42:52,921,45.98095703125
405,17:42:52,922,44.443115234375
405,17:42:52,924,32.695068359375
405,17:42:52,926,25.505859375
405,17:42:52,930,30.80126953125
405,17:42:52,930,26.59716796875
405,17:42:52,932,27.534912109375
405,17:42:52,935,27.385009765625
405,17:42:52,937,26.0068359375
405,17:42:52,938,27.457763671875
405,17:42:52,939,27.843017578125
405,17:42:52,942,24.235107421875
405,17:42:52,947,33.833984375
405,17:42:52,947,29.716064453125
405,17:42:52,948,25.9248046875
405,17:42:52,949,23.80810546875
405,17:42:52,953,30.216064453125
405,17:42:52,955,27.7646484375
405,17:42:52,958,27.01708984375
405,17:42:52,958,26.69921875
405,17:42:52,959,22.078369140625
405,17:42:52,963,23.8837890625
405,17:42:52,965,23.56494140625
405,17:42:52,967,25.31396484375
405,17:42:52,967,27.0048828125
405,17:42:52,969,25.37890625
405,17:42:52,973,27.23291015625
405,17:42:52,975,21.02783203125
405,17:42:52,977,20.462890625
405,17:42:52,977,20.4443359375
405,17:42:52,980,25.98388671875
405,17:42:52,983,21.98291015625
405,17:42:52,985,20.7021484375
405,17:42:52,988,24.966064453125
405,17:42:52,988,25.0478515625
405,17:42:52,990,25.369140625
405,17:42:52,993,23.153076171875
405,17:42:52,995,27.630859375
405,17:42:52,997,23.341796875
405,17:42:52,997,21.460205078125
405,17:42:52,1000,25.4931640625
405,17:42:52,1003,26.664794921875
405,17:42:52,1005,25.046142578125
405,17:42:53,1008,30.739990234375
405,17:42:53,1008,28.02099609375
405,17:42:53,1010,23.2138671875
405,17:42:53,1011,28.2041015625
405,17:42:53,1015,23.955078125
405,17:42:53,1017,22.327880859375
405,17:42:53,1018,27.149169921875
405,17:42:53,1019,30.57470703125
405,17:42:53,1021,23.177001953125
405,17:42:53,1026,26.39501953125
405,17:42:53,1028,26.135498046875
405,17:42:53,1028,22.910888671875
405,17:42:53,1029,21.866943359375
405,17:42:53,1031,21.7080078125
405,17:42:53,1036,22.403564453125
405,17:42:53,1039,22.27099609375
405,17:42:53,1039,20.994140625
405,17:42:53,1039,17.03125
405,17:42:53,1041,17.800048828125
405,17:42:53,1045,16.9091796875
405,17:42:53,1049,22.787841796875
405,17:42:53,1049,17.02294921875
405,17:42:53,1049,23.561279296875
405,17:42:53,1051,29.158203125
405,17:42:53,1055,34.826904296875
405,17:42:53,1059,34.480712890625
405,17:42:53,1059,35.271240234375
405,17:42:53,1059,35.05908203125
405,17:42:53,1061,25.661865234375
405,17:42:53,1065,28.877685546875
405,17:42:53,1067,33.70703125
405,17:42:53,1069,38.752197265625
405,17:42:53,1070,33.9990234375
405,17:42:53,1071,29.653076171875
405,17:42:53,1076,25.673828125
405,17:42:53,1077,25.47705078125
405,17:42:53,1078,28.636962890625
405,17:42:53,1080,31.14501953125
405,17:42:53,1081,25.571044921875
405,17:42:53,1084,22.63330078125
405,17:42:53,1087,21.342041015625
405,17:42:53,1088,29.1220703125
405,17:42:53,1091,30.18017578125
405,17:42:53,1091,29.19189453125
405,17:42:53,1096,35.22802734375
405,17:42:53,1097,25.01611328125
405,17:42:53,1098,23.69287109375
405,17:42:53,1101,29.0703125
405,17:42:53,1101,30.01318359375
405,17:42:53,1107,35.257080078125
405,17:42:53,1107,33.63916015625
405,17:42:53,1108,35.06591796875
405,17:42:53,1110,35.22607421875
405,17:42:53,1110,36.20654296875
405,17:42:53,1114,27.445068359375
405,17:42:53,1117,31.630126953125
405,17:42:53,1118,24.567138671875
405,17:42:53,1120,18.953125
405,17:42:53,1123,26.2861328125
405,17:42:53,1124,25.1669921875
405,17:42:53,1126,28.69189453125
405,17:42:53,1127,27.876953125
405,17:42:53,1130,23.576904296875
405,17:42:53,1133,27.60205078125
405,17:42:53,1134,22.9609375
405,17:42:53,1136,22.382080078125
405,17:42:53,1137,23.97705078125
405,17:42:53,1140,31.15869140625
405,17:42:53,1143,43.501708984375
405,17:42:53,1145,44.540283203125
405,17:42:53,1146,36.72021484375
405,17:42:53,1147,39.21875
405,17:42:53,1149,35.72607421875
405,17:42:53,1154,31.2568359375
405,17:42:53,1156,31.755859375
405,17:42:53,1156,26.800048828125
405,17:42:53,1157,24.325927734375
405,17:42:53,1159,20.031982421875
405,17:42:53,1163,23.989990234375
405,17:42:53,1165,27.39794921875
405,17:42:53,1167,28.320068359375
405,17:42:53,1167,25.7509765625
405,17:42:53,1169,25.156005859375
405,17:42:53,1174,25.155029296875
405,17:42:53,1175,24.09814453125
405,17:42:53,1176,24.855224609375
405,17:42:53,1177,25.04296875
405,17:42:53,1179,22.30322265625
405,17:42:53,1184,24.830078125
405,17:42:53,1185,21.01904296875
405,17:42:53,1186,21.261962890625
405,17:42:54,1187,26.23779296875
405,17:42:54,1188,24.881103515625
405,17:42:54,1194,26.880859375
405,17:42:54,1195,27.253173828125
405,17:42:54,1196,26.546875
405,17:42:54,1197,25.64404296875
405,17:42:54,1198,24.8779296875
405,17:42:54,1204,27.0830078125
405,17:42:54,1205,27.520263671875
405,17:42:54,1206,23.871337890625
405,17:42:54,1207,26.941162109375
405,17:42:54,1209,26.21484375
405,17:42:54,1214,21.09912109375
405,17:42:54,1215,37.7939453125
405,17:42:54,1216,37.1171875
405,17:42:54,1219,39.997802734375
405,17:42:54,1219,33.5927734375
405,17:42:54,1223,21.466064453125
405,17:42:54,1225,23.807861328125
405,17:42:54,1226,21.159912109375
405,17:42:54,1231,20.8779296875
405,17:42:54,1231,24.542236328125
405,17:42:54,1232,19.241943359375
405,17:42:54,1237,26.0830078125
405,17:42:54,1237,25.121826171875
405,17:42:54,1238,17.169921875
405,17:42:54,1239,22.340576171875
405,17:42:54,1240,21.68408203125
405,17:42:54,1246,24.09912109375
405,17:42:54,1247,24.51904296875
405,17:42:54,1249,21.17041015625
405,17:42:54,1249,20.64794921875
405,17:42:54,1250,17.689697265625
405,17:42:54,1257,25.34619140625
405,17:42:54,1257,30.084228515625
405,17:42:54,1260,29.18994140625
405,17:42:54,1260,28.930908203125
405,17:42:54,1260,25.812744140625
405,17:42:54,1267,34.331298828125
405,17:42:54,1267,37.040283203125
405,17:42:54,1270,33.13525390625
405,17:42:54,1270,34.714111328125
405,17:42:54,1270,31.172119140625
405,17:42:54,1276,25.21630859375
405,17:42:54,1277,22.130126953125
405,17:42:54,1280,18.760986328125
405,17:42:54,1280,27.260986328125
405,17:42:54,1280,23.39013671875
405,17:42:54,1286,26.92724609375
405,17:42:54,1287,19.822265625
405,17:42:54,1288,24.218017578125
405,17:42:54,1289,23.966064453125
405,17:42:54,1291,29.2421875
405,17:42:54,1297,26.464111328125
405,17:42:54,1297,25.9130859375
405,17:42:54,1298,31.510009765625
405,17:42:54,1299,29.75
405,17:42:54,1302,36.30322265625
405,17:42:54,1308,29.8759765625
405,17:42:54,1308,27.614013671875
405,17:42:54,1308,31.035888671875
405,17:42:54,1309,33.198974609375
405,17:42:54,1314,41.851806640625
405,17:42:54,1315,37.95947265625
405,17:42:54,1319,57.052001953125
405,17:42:54,1319,56.692138671875
405,17:42:54,1319,52.4951171875
405,17:42:54,1321,36.794189453125
405,17:42:54,1325,34.927978515625
405,17:42:54,1329,36.780029296875
405,17:42:54,1329,38.566162109375
405,17:42:54,1329,34.327880859375
405,17:42:54,1331,35.38525390625
405,17:42:54,1335,38.6669921875
405,17:42:54,1337,51.69482421875
405,17:42:54,1339,60.5478515625
405,17:42:54,1339,57.26318359375
405,17:42:54,1343,67.875244140625
405,17:42:54,1345,37.117919921875
405,17:42:54,1346,37.376220703125
405,17:42:54,1349,32.10791015625
405,17:42:54,1349,34.437255859375
405,17:42:55,1354,53.865234375
405,17:42:55,1355,47.251953125
405,17:42:55,1356,46.088134765625
405,17:42:55,1359,30.365234375
405,17:42:55,1359,30.54931640625
405,17:42:55,1364,28.20703125
405,17:42:55,1366,22.60498046875
405,17:42:55,1366,29.977783203125
405,17:42:55,1367,20.009033203125
405,17:42:55,1368,24.6318359375
405,17:42:55,1374,24.552978515625
405,17:42:55,1376,24.491943359375
405,17:42:55,1376,22.208984375
405,17:42:55,1377,22.304931640625
405,17:42:55,1378,24.80810546875
405,17:42:55,1384,21.403076171875
405,17:42:55,1386,20.94384765625
405,17:42:55,1386,21.6337890625
405,17:42:55,1387,21.822021484375
405,17:42:55,1388,19.991943359375
405,17:42:55,1394,25.037109375
405,17:42:55,1395,27.818115234375
405,17:42:55,1396,31.748291015625
405,17:42:55,1398,37.542724609375
405,17:42:55,1398,34.4208984375
405,17:42:55,1404,32.139892578125
405,17:42:55,1405,30.410888671875
405,17:42:55,1406,33.73828125
405,17:42:55,1409,31.758056640625
405,17:42:55,1409,33.5498046875
405,17:42:55,1412,30.933837890625
405,17:42:55,1415,32.233154296875
405,17:42:55,1415,44.121826171875
405,17:42:55,1418,29.297119140625
405,17:42:55,1421,21.473876953125
405,17:42:55,1422,38.3759765625
405,17:42:55,1427,31.0126953125
405,17:42:55,1427,38.669189453125
405,17:42:55,1428,39.890869140625
405,17:42:55,1429,33.27197265625
405,17:42:55,1433,50.613037109375
405,17:42:55,1435,33.246337890625
405,17:42:55,1436,35.072998046875
405,17:42:55,1438,36.34130859375
405,17:42:55,1439,33.5771484375
405,17:42:55,1443,51.11328125
405,17:42:55,1445,45.408935546875
405,17:42:55,1446,40.025390625
405,17:42:55,1449,31.629150390625
405,17:42:55,1449,33.86181640625
405,17:42:55,1455,25.71875
405,17:42:55,1455,36.563232421875
405,17:42:55,1456,26.430419921875
405,17:42:55,1457,26.01904296875
405,17:42:55,1460,35.337890625
405,17:42:55,1466,27.89013671875
405,17:42:55,1466,28.5859375
405,17:42:55,1467,26.188720703125
405,17:42:55,1466,28.623779296875
405,17:42:55,1472,62.06494140625
405,17:42:55,1473,33.27587890625
405,17:42:55,1474,29.604248046875
405,17:42:55,1477,40.209228515625
405,17:42:55,1477,37.440185546875
405,17:42:55,1482,25.21826171875
405,17:42:55,1483,30.537841796875
405,17:42:55,1484,34.182861328125
405,17:42:55,1487,36.781982421875
405,17:42:55,1487,33.64306640625
405,17:42:55,1492,36.890869140625
405,17:42:55,1493,42.717041015625
405,17:42:55,1494,43.80615234375
405,17:42:55,1495,36.547119140625
405,17:42:55,1497,39.346923828125
405,17:42:55,1502,25.01611328125
405,17:42:55,1503,30.81689453125
405,17:42:55,1505,21.17822265625
405,17:42:55,1505,23.830810546875
405,17:42:56,1508,27.624755859375
405,17:42:56,1513,26.01806640625
405,17:42:56,1513,18.6201171875
405,17:42:56,1515,20.7021484375
405,17:42:56,1515,19.129150390625
405,17:42:56,1518,22.279296875
405,17:42:56,1522,22.10205078125
405,17:42:56,1522,22.220947265625
405,17:42:56,1525,25.28369140625
405,17:42:56,1525,27.130126953125
405,17:42:56,1530,25.090087890625
405,17:42:56,1531,25.56689453125
405,17:42:56,1532,33.787109375
405,17:42:56,1534,33.550048828125
405,17:42:56,1535,43.24365234375
405,17:42:56,1540,46.323974609375
405,17:42:56,1541,37.258056640625
405,17:42:56,1542,38.64404296875
405,17:42:56,1545,39.946044921875
405,17:42:56,1545,34.55908203125
405,17:42:56,1550,28.301025390625
405,17:42:56,1551,24.991943359375
405,17:42:56,1552,20.05126953125
405,17:42:56,1554,29.798828125
405,17:42:56,1557,30.555908203125
405,17:42:56,1558,23.225830078125
405,17:42:56,1562,29.453857421875
405,17:42:56,1562,27.111083984375
405,17:42:56,1564,25.39892578125
405,17:42:56,1567,35.862060546875
405,17:42:56,1568,20.51904296875
405,17:42:56,1571,25.501708984375
405,17:42:56,1571,28.27001953125
405,17:42:56,1574,28.661865234375
405,17:42:56,1577,30.60302734375
405,17:42:56,1578,26.84033203125
405,17:42:56,1580,24.43896484375
405,17:42:56,1582,31.812744140625
405,17:42:56,1585,29.11474609375
405,17:42:56,1588,24.309814453125
405,17:42:56,1588,18.0458984375
405,17:42:56,1590,18.640869140625
405,17:42:56,1593,20.84814453125
405,17:42:56,1595,19.93896484375
405,17:42:56,1597,18.234130859375
405,17:42:56,1598,20.795166015625
405,17:42:56,1600,21.93408203125
405,17:42:56,1602,20.817138671875
405,17:42:56,1605,20.572265625
405,17:42:56,1607,23.693115234375
405,17:42:56,1608,24.77490234375
405,17:42:56,1610,23.51708984375
405,17:42:56,1613,22.14599609375
405,17:42:56,1615,23.678955078125
405,17:42:56,1617,16.373779296875
405,17:42:56,1618,20.561767578125
405,17:42:56,1620,19.119140625
405,17:42:56,1621,19.346923828125
